LENGTH	COUNT	PRCT
-3312	1	0.00722596
-3154	1	0.00722596
-3039	1	0.00722596
-2931	1	0.00722596
-2889	1	0.00722596
-2734	1	0.00722596
-2686	1	0.00722596
-2653	1	0.00722596
-2647	1	0.00722596
-2611	1	0.00722596
-2432	1	0.00722596
-2317	1	0.00722596
-2247	1	0.00722596
-2015	1	0.00722596
-1994	1	0.00722596
-1927	1	0.00722596
-1872	1	0.00722596
-1870	1	0.00722596
-1852	1	0.00722596
-1844	1	0.00722596
-1822	1	0.00722596
-1807	1	0.00722596
-1758	1	0.00722596
-1732	1	0.00722596
-1575	1	0.00722596
-1539	1	0.00722596
-1533	1	0.00722596
-1515	1	0.00722596
-1505	1	0.00722596
-1500	1	0.00722596
-1492	1	0.00722596
-1445	1	0.00722596
-1418	1	0.00722596
-1352	1	0.00722596
-1340	1	0.00722596
-1339	1	0.00722596
-1303	2	0.0144519
-1196	1	0.00722596
-1165	1	0.00722596
-1156	1	0.00722596
-1151	1	0.00722596
-1144	1	0.00722596
-1142	1	0.00722596
-1137	1	0.00722596
-1132	1	0.00722596
-1107	1	0.00722596
-1075	1	0.00722596
-1074	1	0.00722596
-1073	1	0.00722596
-1066	1	0.00722596
-1042	2	0.0144519
-1014	1	0.00722596
-968	1	0.00722596
-930	1	0.00722596
-924	1	0.00722596
-900	1	0.00722596
-831	1	0.00722596
-818	1	0.00722596
-814	2	0.0144519
-808	1	0.00722596
-806	1	0.00722596
-800	1	0.00722596
-796	1	0.00722596
-785	1	0.00722596
-766	1	0.00722596
-764	1	0.00722596
-748	2	0.0144519
-700	1	0.00722596
-695	1	0.00722596
-694	1	0.00722596
-686	1	0.00722596
-680	1	0.00722596
-677	1	0.00722596
-650	1	0.00722596
-647	1	0.00722596
-630	1	0.00722596
-621	2	0.0144519
-611	1	0.00722596
-604	1	0.00722596
-601	1	0.00722596
-600	1	0.00722596
-595	1	0.00722596
-594	1	0.00722596
-574	1	0.00722596
-561	1	0.00722596
-558	1	0.00722596
-545	1	0.00722596
-544	1	0.00722596
-542	1	0.00722596
-538	1	0.00722596
-531	2	0.0144519
-530	2	0.0144519
-528	1	0.00722596
-524	1	0.00722596
-520	1	0.00722596
-515	1	0.00722596
-511	2	0.0144519
-509	2	0.0144519
-501	1	0.00722596
-499	1	0.00722596
-498	1	0.00722596
-495	2	0.0144519
-493	3	0.0216779
-486	1	0.00722596
-485	1	0.00722596
-482	1	0.00722596
-478	1	0.00722596
-476	2	0.0144519
-475	1	0.00722596
-468	1	0.00722596
-462	1	0.00722596
-458	1	0.00722596
-457	1	0.00722596
-452	1	0.00722596
-450	1	0.00722596
-449	1	0.00722596
-448	1	0.00722596
-446	1	0.00722596
-439	1	0.00722596
-435	1	0.00722596
-434	1	0.00722596
-432	2	0.0144519
-428	1	0.00722596
-423	1	0.00722596
-412	1	0.00722596
-411	1	0.00722596
-405	1	0.00722596
-403	1	0.00722596
-402	1	0.00722596
-401	1	0.00722596
-400	1	0.00722596
-399	2	0.0144519
-396	1	0.00722596
-393	2	0.0144519
-392	1	0.00722596
-385	1	0.00722596
-383	1	0.00722596
-378	1	0.00722596
-377	1	0.00722596
-371	1	0.00722596
-360	2	0.0144519
-357	1	0.00722596
-356	1	0.00722596
-354	1	0.00722596
-353	1	0.00722596
-351	2	0.0144519
-350	1	0.00722596
-348	1	0.00722596
-347	1	0.00722596
-344	1	0.00722596
-343	3	0.0216779
-342	3	0.0216779
-341	2	0.0144519
-340	1	0.00722596
-339	2	0.0144519
-338	3	0.0216779
-337	1	0.00722596
-336	2	0.0144519
-335	3	0.0216779
-334	3	0.0216779
-333	3	0.0216779
-331	3	0.0216779
-330	2	0.0144519
-329	1	0.00722596
-328	4	0.0289038
-327	3	0.0216779
-326	6	0.0433557
-325	5	0.0361298
-324	4	0.0289038
-323	7	0.0505817
-322	3	0.0216779
-321	4	0.0289038
-320	7	0.0505817
-319	5	0.0361298
-318	2	0.0144519
-317	1	0.00722596
-316	2	0.0144519
-315	7	0.0505817
-314	5	0.0361298
-313	7	0.0505817
-312	7	0.0505817
-311	5	0.0361298
-310	1	0.00722596
-309	1	0.00722596
-308	4	0.0289038
-307	3	0.0216779
-306	2	0.0144519
-305	1	0.00722596
-303	3	0.0216779
-302	1	0.00722596
-297	1	0.00722596
-296	1	0.00722596
-294	1	0.00722596
-293	1	0.00722596
-288	2	0.0144519
-287	1	0.00722596
-286	1	0.00722596
-285	1	0.00722596
-284	1	0.00722596
-282	1	0.00722596
-281	1	0.00722596
-280	2	0.0144519
-276	1	0.00722596
-274	1	0.00722596
-273	1	0.00722596
-272	1	0.00722596
-268	1	0.00722596
-267	1	0.00722596
-266	1	0.00722596
-265	4	0.0289038
-263	1	0.00722596
-262	1	0.00722596
-260	1	0.00722596
-258	2	0.0144519
-257	1	0.00722596
-254	3	0.0216779
-252	2	0.0144519
-251	1	0.00722596
-250	1	0.00722596
-248	1	0.00722596
-247	2	0.0144519
-246	1	0.00722596
-242	1	0.00722596
-241	1	0.00722596
-237	1	0.00722596
-235	1	0.00722596
-234	3	0.0216779
-230	4	0.0289038
-229	2	0.0144519
-228	2	0.0144519
-227	1	0.00722596
-226	1	0.00722596
-225	1	0.00722596
-224	2	0.0144519
-220	1	0.00722596
-217	2	0.0144519
-216	3	0.0216779
-215	1	0.00722596
-214	1	0.00722596
-213	1	0.00722596
-212	3	0.0216779
-210	2	0.0144519
-208	1	0.00722596
-207	1	0.00722596
-206	1	0.00722596
-205	1	0.00722596
-204	2	0.0144519
-202	1	0.00722596
-201	1	0.00722596
-200	2	0.0144519
-199	2	0.0144519
-198	1	0.00722596
-196	2	0.0144519
-193	2	0.0144519
-192	1	0.00722596
-191	2	0.0144519
-190	5	0.0361298
-189	1	0.00722596
-188	5	0.0361298
-186	2	0.0144519
-185	2	0.0144519
-182	1	0.00722596
-180	2	0.0144519
-179	2	0.0144519
-177	1	0.00722596
-176	3	0.0216779
-175	1	0.00722596
-174	3	0.0216779
-173	2	0.0144519
-172	5	0.0361298
-171	2	0.0144519
-169	2	0.0144519
-168	2	0.0144519
-167	2	0.0144519
-166	1	0.00722596
-165	1	0.00722596
-164	2	0.0144519
-163	2	0.0144519
-162	1	0.00722596
-161	1	0.00722596
-160	3	0.0216779
-158	3	0.0216779
-157	3	0.0216779
-156	2	0.0144519
-155	3	0.0216779
-154	1	0.00722596
-152	5	0.0361298
-151	3	0.0216779
-149	1	0.00722596
-148	2	0.0144519
