LENGTH	COUNT	PRCT
-4302	1	0.00720254
-4292	1	0.00720254
-4208	1	0.00720254
-3818	1	0.00720254
-3312	1	0.00720254
-3269	1	0.00720254
-3154	1	0.00720254
-3039	1	0.00720254
-2970	1	0.00720254
-2931	1	0.00720254
-2925	1	0.00720254
-2890	1	0.00720254
-2889	1	0.00720254
-2686	1	0.00720254
-2653	1	0.00720254
-2647	1	0.00720254
-2611	1	0.00720254
-2603	1	0.00720254
-2317	1	0.00720254
-2244	1	0.00720254
-2015	1	0.00720254
-1994	1	0.00720254
-1983	1	0.00720254
-1927	1	0.00720254
-1844	1	0.00720254
-1822	1	0.00720254
-1758	1	0.00720254
-1732	1	0.00720254
-1575	1	0.00720254
-1566	1	0.00720254
-1539	1	0.00720254
-1515	1	0.00720254
-1505	1	0.00720254
-1500	1	0.00720254
-1492	1	0.00720254
-1469	1	0.00720254
-1445	1	0.00720254
-1433	1	0.00720254
-1418	1	0.00720254
-1415	1	0.00720254
-1404	1	0.00720254
-1388	1	0.00720254
-1352	1	0.00720254
-1340	1	0.00720254
-1339	1	0.00720254
-1303	1	0.00720254
-1202	1	0.00720254
-1196	1	0.00720254
-1186	1	0.00720254
-1165	1	0.00720254
-1156	1	0.00720254
-1151	1	0.00720254
-1144	1	0.00720254
-1142	2	0.0144051
-1137	1	0.00720254
-1135	1	0.00720254
-1132	1	0.00720254
-1075	1	0.00720254
-1074	1	0.00720254
-1073	1	0.00720254
-1066	1	0.00720254
-1054	1	0.00720254
-1046	1	0.00720254
-1042	1	0.00720254
-1036	1	0.00720254
-1014	1	0.00720254
-964	1	0.00720254
-902	1	0.00720254
-900	1	0.00720254
-842	1	0.00720254
-835	1	0.00720254
-831	1	0.00720254
-818	1	0.00720254
-816	1	0.00720254
-815	1	0.00720254
-814	1	0.00720254
-806	1	0.00720254
-800	1	0.00720254
-796	1	0.00720254
-794	1	0.00720254
-790	1	0.00720254
-780	1	0.00720254
-766	1	0.00720254
-764	1	0.00720254
-748	1	0.00720254
-707	1	0.00720254
-705	1	0.00720254
-700	1	0.00720254
-695	1	0.00720254
-694	1	0.00720254
-686	1	0.00720254
-685	1	0.00720254
-684	1	0.00720254
-680	1	0.00720254
-677	1	0.00720254
-650	1	0.00720254
-647	1	0.00720254
-621	1	0.00720254
-604	1	0.00720254
-602	2	0.0144051
-601	1	0.00720254
-600	1	0.00720254
-595	1	0.00720254
-594	1	0.00720254
-589	1	0.00720254
-558	1	0.00720254
-545	1	0.00720254
-544	1	0.00720254
-531	2	0.0144051
-528	1	0.00720254
-520	2	0.0144051
-510	1	0.00720254
-501	1	0.00720254
-495	3	0.0216076
-493	3	0.0216076
-490	2	0.0144051
-478	1	0.00720254
-476	4	0.0288101
-475	1	0.00720254
-468	1	0.00720254
-465	1	0.00720254
-462	1	0.00720254
-458	1	0.00720254
-457	1	0.00720254
-452	1	0.00720254
-450	1	0.00720254
-449	1	0.00720254
-446	1	0.00720254
-439	1	0.00720254
-435	1	0.00720254
-432	2	0.0144051
-428	1	0.00720254
-423	1	0.00720254
-400	1	0.00720254
-399	1	0.00720254
-396	2	0.0144051
-393	2	0.0144051
-388	1	0.00720254
-387	1	0.00720254
-385	1	0.00720254
-382	1	0.00720254
-378	1	0.00720254
-373	1	0.00720254
-371	2	0.0144051
-361	1	0.00720254
-360	2	0.0144051
-357	1	0.00720254
-356	1	0.00720254
-354	2	0.0144051
-353	2	0.0144051
-351	2	0.0144051
-349	1	0.00720254
-348	1	0.00720254
-347	1	0.00720254
-344	3	0.0216076
-343	4	0.0288101
-342	2	0.0144051
-341	1	0.00720254
-340	1	0.00720254
-339	1	0.00720254
-338	3	0.0216076
-337	1	0.00720254
-335	4	0.0288101
-334	3	0.0216076
-333	3	0.0216076
-332	1	0.00720254
-331	4	0.0288101
-330	1	0.00720254
-328	1	0.00720254
