LENGTH	COUNT	PRCT
-4208	1	0.00724323
-3818	1	0.00724323
-3744	1	0.00724323
-3406	1	0.00724323
-3312	1	0.00724323
-3241	1	0.00724323
-3038	1	0.00724323
-2925	1	0.00724323
-2730	1	0.00724323
-2653	1	0.00724323
-2647	1	0.00724323
-2611	1	0.00724323
-2446	1	0.00724323
-2432	1	0.00724323
-2272	1	0.00724323
-2244	1	0.00724323
-2210	1	0.00724323
-2150	1	0.00724323
-2037	1	0.00724323
-2015	1	0.00724323
-1994	1	0.00724323
-1927	1	0.00724323
-1919	1	0.00724323
-1882	2	0.0144865
-1847	1	0.00724323
-1844	1	0.00724323
-1822	1	0.00724323
-1821	1	0.00724323
-1818	1	0.00724323
-1771	1	0.00724323
-1758	1	0.00724323
-1732	1	0.00724323
-1690	1	0.00724323
-1575	1	0.00724323
-1565	1	0.00724323
-1539	1	0.00724323
-1500	1	0.00724323
-1445	1	0.00724323
-1433	1	0.00724323
-1418	1	0.00724323
-1417	1	0.00724323
-1404	1	0.00724323
-1352	1	0.00724323
-1346	1	0.00724323
-1340	1	0.00724323
-1303	1	0.00724323
-1279	1	0.00724323
-1241	1	0.00724323
-1240	1	0.00724323
-1165	1	0.00724323
-1151	1	0.00724323
-1144	2	0.0144865
-1142	1	0.00724323
-1089	1	0.00724323
-1075	1	0.00724323
-1074	1	0.00724323
-1073	1	0.00724323
-1066	1	0.00724323
-1046	3	0.0217297
-1041	1	0.00724323
-1036	1	0.00724323
-1014	1	0.00724323
-964	1	0.00724323
-949	1	0.00724323
-942	1	0.00724323
-939	1	0.00724323
-929	1	0.00724323
-924	1	0.00724323
-920	1	0.00724323
-918	1	0.00724323
-889	1	0.00724323
-864	1	0.00724323
-846	1	0.00724323
-842	1	0.00724323
-824	1	0.00724323
-814	1	0.00724323
-800	1	0.00724323
-796	1	0.00724323
-794	1	0.00724323
-790	1	0.00724323
-784	1	0.00724323
-780	1	0.00724323
-764	1	0.00724323
-748	1	0.00724323
-738	2	0.0144865
-713	1	0.00724323
-700	1	0.00724323
-686	1	0.00724323
-684	1	0.00724323
-680	2	0.0144865
-677	1	0.00724323
-647	1	0.00724323
-631	1	0.00724323
-626	1	0.00724323
-612	1	0.00724323
-611	1	0.00724323
-601	1	0.00724323
-600	1	0.00724323
-594	1	0.00724323
-570	2	0.0144865
-559	1	0.00724323
-558	1	0.00724323
-553	1	0.00724323
-531	2	0.0144865
-530	1	0.00724323
-528	1	0.00724323
-520	1	0.00724323
-496	1	0.00724323
-493	2	0.0144865
-492	2	0.0144865
-489	1	0.00724323
-480	1	0.00724323
-478	1	0.00724323
-476	2	0.0144865
-475	1	0.00724323
-474	2	0.0144865
-473	1	0.00724323
-470	1	0.00724323
-468	3	0.0217297
-467	1	0.00724323
-463	1	0.00724323
-459	1	0.00724323
-458	2	0.0144865
-455	1	0.00724323
-453	2	0.0144865
-452	1	0.00724323
-451	1	0.00724323
-450	2	0.0144865
-446	1	0.00724323
-440	1	0.00724323
-433	1	0.00724323
-428	2	0.0144865
-423	1	0.00724323
-420	1	0.00724323
-419	1	0.00724323
-402	1	0.00724323
-401	1	0.00724323
-400	1	0.00724323
-398	1	0.00724323
-396	2	0.0144865
-395	1	0.00724323
-393	2	0.0144865
-382	1	0.00724323
-380	1	0.00724323
-378	1	0.00724323
-377	1	0.00724323
-376	1	0.00724323
-372	1	0.00724323
-371	1	0.00724323
-363	1	0.00724323
-360	1	0.00724323
-359	1	0.00724323
-358	1	0.00724323
-357	1	0.00724323
-356	1	0.00724323
-354	2	0.0144865
-353	1	0.00724323
-351	2	0.0144865
-349	1	0.00724323
-348	1	0.00724323
-344	2	0.0144865
-343	1	0.00724323
-342	1	0.00724323
-341	2	0.0144865
-340	1	0.00724323
-339	2	0.0144865
-338	2	0.0144865
-337	1	0.00724323
-336	1	0.00724323
-335	3	0.0217297
-334	2	0.0144865
-333	2	0.0144865
-332	1	0.00724323
-331	5	0.0362161
-330	2	0.0144865
-328	2	0.0144865
-327	3	0.0217297
-326	3	0.0217297
-325	3	0.0217297
-324	6	0.0434594
-323	6	0.0434594
-322	5	0.0362161
-321	4	0.0289729
-320	6	0.0434594
-319	5	0.0362161
-318	2	0.0144865
-317	5	0.0362161
-316	1	0.00724323
-315	8	0.0579458
-314	3	0.0217297
-313	3	0.0217297
-312	4	0.0289729
-311	5	0.0362161
-309	1	0.00724323
-308	2	0.0144865
-307	2	0.0144865
-306	1	0.00724323
-305	1	0.00724323
-304	1	0.00724323
-303	4	0.0289729
-302	1	0.00724323
-301	1	0.00724323
-300	1	0.00724323
-299	1	0.00724323
-297	1	0.00724323
-294	1	0.00724323
-293	2	0.0144865
-291	1	0.00724323
-289	1	0.00724323
-288	1	0.00724323
-287	1	0.00724323
-286	1	0.00724323
-285	1	0.00724323
-282	3	0.0217297
-281	1	0.00724323
-280	2	0.0144865
-276	3	0.0217297
-275	1	0.00724323
-264	1	0.00724323
-263	1	0.00724323
-262	1	0.00724323
-258	1	0.00724323
-256	1	0.00724323
-255	1	0.00724323
-254	3	0.0217297
-253	3	0.0217297
-252	1	0.00724323
-250	1	0.00724323
-248	2	0.0144865
-247	1	0.00724323
-246	1	0.00724323
-241	1	0.00724323
-239	1	0.00724323
-235	1	0.00724323
-234	4	0.0289729
-230	4	0.0289729
