LENGTH	COUNT	PRCT
-9602	1	0.00715922
-7466	1	0.00715922
-6367	1	0.00715922
-6078	1	0.00715922
-6077	2	0.0143184
-6075	2	0.0143184
-6065	1	0.00715922
-6052	1	0.00715922
-6038	1	0.00715922
-5811	1	0.00715922
-5494	1	0.00715922
-5232	1	0.00715922
-5149	1	0.00715922
-5047	1	0.00715922
-4861	1	0.00715922
-4858	1	0.00715922
-4857	1	0.00715922
-4302	1	0.00715922
-4208	1	0.00715922
-3818	1	0.00715922
-3753	1	0.00715922
-3339	1	0.00715922
-3312	1	0.00715922
-3157	1	0.00715922
-3154	1	0.00715922
-2931	1	0.00715922
-2889	1	0.00715922
-2653	1	0.00715922
-2611	1	0.00715922
-2603	1	0.00715922
-2602	1	0.00715922
-2600	1	0.00715922
-2186	1	0.00715922
-2037	1	0.00715922
-2015	1	0.00715922
-1994	1	0.00715922
-1990	1	0.00715922
-1974	1	0.00715922
-1928	1	0.00715922
-1927	1	0.00715922
-1919	1	0.00715922
-1882	1	0.00715922
-1844	1	0.00715922
-1822	1	0.00715922
-1807	1	0.00715922
-1770	1	0.00715922
-1758	1	0.00715922
-1739	1	0.00715922
-1732	1	0.00715922
-1638	1	0.00715922
-1636	1	0.00715922
-1621	1	0.00715922
-1570	1	0.00715922
-1567	1	0.00715922
-1539	1	0.00715922
-1505	1	0.00715922
-1502	1	0.00715922
-1500	1	0.00715922
-1496	1	0.00715922
-1485	2	0.0143184
-1445	1	0.00715922
-1436	1	0.00715922
-1415	1	0.00715922
-1352	1	0.00715922
-1270	1	0.00715922
-1202	1	0.00715922
-1165	1	0.00715922
-1151	1	0.00715922
-1144	2	0.0143184
-1128	1	0.00715922
-1107	1	0.00715922
-1106	1	0.00715922
-1089	1	0.00715922
-1075	1	0.00715922
-1074	1	0.00715922
-1073	1	0.00715922
-1066	1	0.00715922
-1054	1	0.00715922
-1053	1	0.00715922
-1042	1	0.00715922
-1036	1	0.00715922
-1020	1	0.00715922
-1015	1	0.00715922
-995	2	0.0143184
-964	1	0.00715922
-958	1	0.00715922
-944	1	0.00715922
-942	2	0.0143184
-926	1	0.00715922
-924	1	0.00715922
-864	1	0.00715922
-858	1	0.00715922
-849	2	0.0143184
-848	1	0.00715922
-846	1	0.00715922
-842	1	0.00715922
-831	1	0.00715922
-818	1	0.00715922
-816	1	0.00715922
-814	1	0.00715922
-800	1	0.00715922
-796	1	0.00715922
-794	1	0.00715922
-790	1	0.00715922
-785	1	0.00715922
-766	1	0.00715922
-759	1	0.00715922
-748	1	0.00715922
-717	1	0.00715922
-713	1	0.00715922
-705	1	0.00715922
-700	1	0.00715922
-689	1	0.00715922
-686	1	0.00715922
-684	1	0.00715922
-677	1	0.00715922
-666	1	0.00715922
-654	1	0.00715922
-650	1	0.00715922
-647	1	0.00715922
-640	1	0.00715922
-639	1	0.00715922
-631	1	0.00715922
-627	2	0.0143184
-621	1	0.00715922
-620	1	0.00715922
-612	1	0.00715922
-610	1	0.00715922
-604	1	0.00715922
-602	2	0.0143184
-601	1	0.00715922
-600	1	0.00715922
-597	1	0.00715922
-594	2	0.0143184
-562	1	0.00715922
-538	1	0.00715922
-531	1	0.00715922
-528	1	0.00715922
-520	1	0.00715922
-519	1	0.00715922
-515	1	0.00715922
-509	4	0.0286369
-506	1	0.00715922
-499	1	0.00715922
-496	1	0.00715922
-495	2	0.0143184
-493	3	0.0214777
-492	1	0.00715922
-486	1	0.00715922
-482	1	0.00715922
-478	1	0.00715922
-476	2	0.0143184
-471	1	0.00715922
-468	3	0.0214777
-458	1	0.00715922
-455	1	0.00715922
-453	2	0.0143184
-450	1	0.00715922
-442	1	0.00715922
-434	1	0.00715922
-428	1	0.00715922
-423	1	0.00715922
-420	1	0.00715922
-419	1	0.00715922
-412	1	0.00715922
-402	1	0.00715922
-400	1	0.00715922
-399	2	0.0143184
-396	2	0.0143184
-393	2	0.0143184
-392	1	0.00715922
-391	1	0.00715922
-388	1	0.00715922
-377	1	0.00715922
-376	1	0.00715922
-373	1	0.00715922
-371	1	0.00715922
-360	2	0.0143184
-358	1	0.00715922
-356	1	0.00715922
-354	2	0.0143184
-353	1	0.00715922
-352	1	0.00715922
-351	2	0.0143184
-349	2	0.0143184
-348	1	0.00715922
-345	1	0.00715922
-344	3	0.0214777
-343	3	0.0214777
-342	3	0.0214777
-341	1	0.00715922
-340	2	0.0143184
-339	2	0.0143184
-338	2	0.0143184
-337	2	0.0143184
-336	1	0.00715922
-335	5	0.0357961
-334	3	0.0214777
-333	3	0.0214777
-331	1	0.00715922
-330	2	0.0143184
-329	1	0.00715922
-328	5	0.0357961
-327	3	0.0214777
-326	6	0.0429553
-325	2	0.0143184
-324	3	0.0214777
-323	9	0.064433
-322	4	0.0286369
-321	6	0.0429553
-320	7	0.0501145
-319	6	0.0429553
-318	4	0.0286369
-317	5	0.0357961
-316	1	0.00715922
-315	7	0.0501145
-314	4	0.0286369
-313	5	0.0357961
-312	6	0.0429553
-311	6	0.0429553
-310	1	0.00715922
-309	1	0.00715922
-307	1	0.00715922
-306	1	0.00715922
-305	1	0.00715922
-304	1	0.00715922
-303	2	0.0143184
-301	1	0.00715922
-300	1	0.00715922
-299	1	0.00715922
-298	1	0.00715922
-297	1	0.00715922
-293	1	0.00715922
-288	1	0.00715922
-287	4	0.0286369
-286	1	0.00715922
-285	1	0.00715922
-284	2	0.0143184
-283	1	0.00715922
-282	1	0.00715922
-281	2	0.0143184
-280	2	0.0143184
-279	1	0.00715922
-276	1	0.00715922
-273	3	0.0214777
-272	1	0.00715922
-267	1	0.00715922
-266	1	0.00715922
-265	1	0.00715922
-264	1	0.00715922
-263	1	0.00715922
-262	1	0.00715922
-261	2	0.0143184
-258	1	0.00715922
-256	1	0.00715922
-254	2	0.0143184
-252	1	0.00715922
-251	2	0.0143184
-250	1	0.00715922
-240	1	0.00715922
-239	1	0.00715922
-238	1	0.00715922
-234	4	0.0286369
-230	1	0.00715922
-228	1	0.00715922
-227	1	0.00715922
-226	1	0.00715922
-225	3	0.0214777
-224	2	0.0143184
-223	2	0.0143184
-222	1	0.00715922
-217	1	0.00715922
-216	2	0.0143184
-215	1	0.00715922
-214	1	0.00715922
-213	1	0.00715922
-212	2	0.0143184
-208	2	0.0143184
-207	2	0.0143184
-206	3	0.0214777
-205	2	0.0143184
-204	4	0.0286369
-203	2	0.0143184
-202	1	0.00715922
-201	2	0.0143184
-198	1	0.00715922
-197	1	0.00715922
-196	2	0.0143184
-195	1	0.00715922
-192	2	0.0143184
-190	1	0.00715922
-189	4	0.0286369
-188	6	0.0429553
-187	4	0.0286369
-186	5	0.0357961
-184	1	0.00715922
-183	1	0.00715922
-180	1	0.00715922
-179	1	0.00715922
-178	1	0.00715922
-177	2	0.0143184
-176	2	0.0143184
-175	2	0.0143184
-174	3	0.0214777
-173	1	0.00715922
-172	6	0.0429553
-171	4	0.0286369
-168	3	0.0214777
-167	1	0.00715922
-166	1	0.00715922
-164	1	0.00715922
-163	2	0.0143184
-162	1	0.00715922
-161	4	0.0286369
-159	1	0.00715922
-158	3	0.0214777
-157	6	0.0429553
-156	3	0.0214777
-154	1	0.00715922
-153	4	0.0286369
-152	5	0.0357961
-151	4	0.0286369
-149	1	0.00715922
-148	3	0.0214777
-146	4	0.0286369
-145	1	0.00715922
-144	3	0.0214777
-143	1	0.00715922
-142	1	0.00715922
-141	1	0.00715922
