LENGTH	COUNT	PRCT
-7466	1	0.00742666
-7246	1	0.00742666
-6078	1	0.00742666
-6077	2	0.0148533
-6075	1	0.00742666
-6065	1	0.00742666
-6052	1	0.00742666
-6038	1	0.00742666
-5641	1	0.00742666
-5406	1	0.00742666
-5149	1	0.00742666
-5047	1	0.00742666
-4911	1	0.00742666
-4695	1	0.00742666
-4292	1	0.00742666
-4208	1	0.00742666
-3818	1	0.00742666
-3406	1	0.00742666
-3157	1	0.00742666
-3038	1	0.00742666
-2931	1	0.00742666
-2925	1	0.00742666
-2889	1	0.00742666
-2686	1	0.00742666
-2653	1	0.00742666
-2647	1	0.00742666
-2611	1	0.00742666
-2446	1	0.00742666
-2432	1	0.00742666
-2388	1	0.00742666
-2373	1	0.00742666
-2317	1	0.00742666
-2187	1	0.00742666
-2135	1	0.00742666
-2134	1	0.00742666
-2118	1	0.00742666
-2050	2	0.0148533
-2037	1	0.00742666
-2015	1	0.00742666
-1994	1	0.00742666
-1984	1	0.00742666
-1927	1	0.00742666
-1919	1	0.00742666
-1882	1	0.00742666
-1844	1	0.00742666
-1822	1	0.00742666
-1807	1	0.00742666
-1758	1	0.00742666
-1594	1	0.00742666
-1575	1	0.00742666
-1539	1	0.00742666
-1515	1	0.00742666
-1505	1	0.00742666
-1502	1	0.00742666
-1500	1	0.00742666
-1445	1	0.00742666
-1352	1	0.00742666
-1346	1	0.00742666
-1340	1	0.00742666
-1279	1	0.00742666
-1278	1	0.00742666
-1151	1	0.00742666
-1144	2	0.0148533
-1142	1	0.00742666
-1128	1	0.00742666
-1107	1	0.00742666
-1075	1	0.00742666
-1066	1	0.00742666
-1042	1	0.00742666
-1041	1	0.00742666
-1036	1	0.00742666
-1014	1	0.00742666
-995	1	0.00742666
-976	1	0.00742666
-964	1	0.00742666
-958	1	0.00742666
-942	1	0.00742666
-924	1	0.00742666
-920	1	0.00742666
-889	1	0.00742666
-865	1	0.00742666
-864	1	0.00742666
-846	1	0.00742666
-842	1	0.00742666
-831	1	0.00742666
-830	1	0.00742666
-814	1	0.00742666
-808	1	0.00742666
-806	1	0.00742666
-800	1	0.00742666
-796	1	0.00742666
-780	1	0.00742666
-764	1	0.00742666
-748	2	0.0148533
-713	1	0.00742666
-706	1	0.00742666
-701	1	0.00742666
-700	1	0.00742666
